datestats,countrystats,overall,attack,midfield,deffense,bu_speed,bu_passing,bu_positioning,cc_crossing,cc_passing,cc_shooting,cc_positioning,aggression,preassure,avg_age
12/28/2017,India,60,63,58,58,50,50,Organised,47,31,37,Organised,31,48,26.04
11/30/2017,Spain,85,83,86,86,32,28,Organised,32,27,20,Free Form,62,75,27.04
11/30/2017,Germany,85,82,86,83,28,34,Organised,40,20,26,Free Form,60,66,25.52
11/30/2017,Brazil,84,85,82,85,36,33,Organised,33,40,42,Organised,73,76,27.35
11/30/2017,Belgium,84,83,84,85,36,36,Organised,66,36,56,Free Form,66,75,26.52
11/30/2017,France,84,83,85,82,35,30,Organised,53,24,35,Organised,47,47,25.65
11/30/2017,Portugal,83,86,82,80,51,50,Organised,58,54,62,Free Form,58,66,27.91
11/30/2017,Argentina,83,87,81,81,36,40,Organised,36,36,36,Free Form,66,76,27.22
11/30/2017,Italy,83,83,82,86,73,67,Organised,80,64,78,Organised,33,29,25.83
11/30/2017,England,82,82,82,81,49,52,Organised,41,55,49,Organised,55,43,25.57
11/30/2017,Netherlands,80,80,80,79,51,51,Organised,48,42,63,Free Form,42,46,25.43
11/30/2017,Uruguay,79,85,75,80,51,49,Organised,43,67,61,Organised,67,44,26.65
11/30/2017,Switzerland,78,76,77,77,53,53,Organised,55,59,60,Organised,59,46,26.48
11/30/2017,Mexico,78,79,78,76,53,53,Organised,60,56,70,Organised,60,68,26.7
11/30/2017,Denmark,78,75,78,76,50,53,Organised,42,68,45,Organised,46,60,26.04
11/30/2017,Poland,78,84,75,78,49,52,Free Form,56,52,34,Free Form,52,46,27.3
11/30/2017,Colombia,78,80,79,77,68,66,Organised,45,71,73,Organised,41,48,27.7
11/30/2017,Chile,78,79,78,77,40,38,Organised,45,35,45,Organised,55,68,28.57
11/30/2017,Austria,77,78,76,77,40,39,Organised,40,40,40,Organised,70,66,25.09
11/30/2017,Turkey,77,77,77,78,37,37,Organised,62,32,52,Organised,62,58,26.22
11/30/2017,Greece,77,81,74,79,71,67,Organised,71,71,71,Organised,28,25,26.65
11/30/2017,Cote d'Ivoire,76,75,77,77,70,72,Organised,65,69,79,Organised,61,60,24.96
11/30/2017,Sweden,76,77,76,76,53,52,Organised,55,59,54,Organised,55,66,26.57
11/30/2017,Russia,76,77,76,75,50,49,Organised,37,63,46,Organised,63,44,28
11/30/2017,United States,75,75,77,74,52,51,Organised,34,70,58,Organised,70,48,27.48
11/30/2017,Wales,75,82,72,76,72,68,Organised,49,63,67,Organised,53,44,26.48
11/30/2017,Republic of Ireland,75,76,75,75,53,50,Organised,35,31,67,Organised,55,67,29.17
11/30/2017,Slovenia,75,71,74,74,36,37,Organised,46,36,46,Organised,66,74,27.26
11/30/2017,Scotland,75,75,75,73,53,50,Organised,45,49,47,Organised,49,44,27.91
11/30/2017,Paraguay,74,77,73,73,50,50,Organised,62,36,57,Organised,54,59,27.78
11/30/2017,Norway,74,74,73,72,72,70,Organised,55,79,61,Organised,69,46,24.83
11/30/2017,Czech Republic,74,73,74,74,68,71,Organised,41,75,62,Organised,71,75,25.17
11/30/2017,Venezuela,73,77,72,68,71,68,Organised,52,62,62,Organised,34,26,23.3
11/30/2017,Saudi Arabia,73,73,73,73,69,66,Organised,48,72,73,Organised,42,44,28.13
11/30/2017,Australia,73,74,72,71,36,36,Organised,46,36,46,Organised,62,58,26.7
11/30/2017,Romania,73,75,72,72,55,50,Organised,65,45,35,Organised,45,40,27.87
11/30/2017,Egypt,72,79,71,70,52,49,Organised,64,58,31,Organised,58,44,27.65
11/30/2017,South Africa,72,72,73,70,38,39,Organised,68,38,58,Organised,40,27,27.22
11/30/2017,Ecuador,72,71,71,72,51,53,Organised,78,32,70,Organised,50,58,25.65
11/30/2017,Iceland,72,72,74,69,49,52,Organised,56,70,44,Organised,70,43,27.78
11/30/2017,Hungary,72,72,72,71,71,66,Organised,58,62,69,Organised,52,43,27.52
11/30/2017,Peru,71,73,72,69,53,49,Organised,80,46,56,Organised,70,66,25.52
11/30/2017,Northern Ireland,71,69,71,74,53,53,Organised,35,39,65,Organised,39,46,28.83
11/30/2017,Cameroon,71,76,72,68,36,28,Organised,54,37,49,Organised,64,60,24.61
11/30/2017,Finland,70,71,73,67,49,51,Organised,46,52,68,Organised,30,25,26.35
11/30/2017,Bulgaria,70,70,70,69,49,50,Organised,41,55,47,Organised,55,44,28.17
11/30/2017,China PR,69,70,68,69,51,50,Organised,68,54,57,Organised,54,49,27.91
11/30/2017,New Zealand,68,70,71,65,69,70,Organised,40,76,69,Organised,80,74,25.35
11/30/2017,Canada,68,69,69,66,68,71,Organised,70,50,70,Organised,24,29,25.61
11/30/2017,Bolivia,66,75,65,65,50,53,Organised,72,46,70,Organised,46,44,26.74
11/30/2017,India,60,63,58,58,50,50,Organised,47,31,37,Organised,31,48,26.04
10/30/2017,Spain,86,84,86,86,32,28,Organised,32,27,20,Free Form,62,75,27.61
10/30/2017,Germany,85,82,85,84,28,34,Organised,40,20,26,Free Form,60,66,25.52
10/30/2017,Brazil,84,85,82,85,36,33,Organised,33,40,42,Organised,73,76,27.35
10/30/2017,Belgium,84,83,84,85,36,36,Organised,66,36,56,Free Form,66,75,26.52
10/30/2017,France,84,84,84,82,35,30,Organised,53,24,35,Organised,47,47,25.65
10/30/2017,Portugal,83,86,82,80,51,50,Organised,58,54,62,Free Form,58,66,27.91
10/30/2017,Italy,83,81,80,83,73,67,Organised,80,64,78,Organised,33,29,26.65
10/30/2017,Argentina,82,84,82,81,36,40,Organised,36,36,36,Free Form,66,76,27.87
10/30/2017,England,82,82,82,81,49,52,Organised,41,55,49,Organised,55,43,25.57
10/30/2017,Uruguay,80,85,74,79,51,49,Organised,43,67,61,Organised,67,44,27.7
10/30/2017,Netherlands,80,79,81,80,51,51,Organised,48,42,63,Organised,42,46,25.43
10/30/2017,Colombia,79,80,79,78,68,66,Organised,45,71,73,Organised,41,48,27.74
10/30/2017,Poland,78,82,75,77,49,52,Free Form,56,52,34,Free Form,52,46,27.09
10/30/2017,Switzerland,78,76,78,76,53,53,Organised,55,59,60,Organised,59,46,26.87
10/30/2017,Chile,78,78,78,77,40,38,Organised,45,35,45,Organised,55,68,28.96
10/30/2017,Mexico,78,78,78,75,53,53,Organised,60,56,70,Organised,60,68,27.17
10/30/2017,Denmark,78,75,78,75,50,53,Organised,42,68,45,Organised,46,60,26.04
10/30/2017,Greece,77,81,74,79,71,67,Organised,71,71,71,Organised,28,25,26.65
10/30/2017,Turkey,77,78,76,79,37,37,Organised,62,32,52,Organised,62,58,26.22
10/30/2017,Austria,77,78,77,77,40,39,Organised,40,40,40,Organised,70,66,25.35
10/30/2017,Cote d'Ivoire,76,75,77,77,70,72,Organised,65,69,79,Organised,61,60,24.96
10/30/2017,Sweden,76,77,76,76,53,52,Organised,55,59,54,Organised,55,66,26.57
10/30/2017,Russia,76,77,76,75,50,49,Organised,37,63,46,Organised,63,44,28
10/30/2017,United States,76,75,77,74,52,51,Organised,34,70,58,Organised,70,48,27.48
10/30/2017,Czech Republic,75,75,73,75,68,71,Organised,41,75,62,Organised,71,75,25.35
10/30/2017,Republic of Ireland,75,76,75,75,53,50,Organised,35,31,67,Organised,55,67,29.17
10/30/2017,Wales,75,82,72,77,72,68,Organised,49,63,67,Organised,53,44,27.17
10/30/2017,Paraguay,74,76,73,73,50,50,Organised,62,36,57,Organised,54,59,27.78
10/30/2017,Slovenia,74,73,75,73,36,37,Organised,46,36,46,Organised,66,74,27.22
10/30/2017,Scotland,74,75,75,73,53,50,Organised,45,49,47,Organised,49,44,28
10/30/2017,Norway,74,74,73,72,72,70,Organised,55,79,61,Organised,69,46,25.22
10/30/2017,Romania,73,79,72,71,55,50,Organised,65,45,35,Organised,45,40,26.52
10/30/2017,Australia,73,72,73,71,36,36,Organised,46,36,46,Organised,62,58,26.35
10/30/2017,Saudi Arabia,73,73,73,73,69,66,Organised,48,72,73,Organised,42,44,28.13
10/30/2017,Ecuador,72,71,71,72,51,53,Organised,78,32,70,Organised,50,58,25.65
10/30/2017,Egypt,72,79,71,70,52,49,Organised,64,58,31,Organised,58,44,27.65
10/30/2017,Iceland,72,72,75,69,49,52,Organised,56,70,44,Organised,70,43,27.78
10/30/2017,South Africa,72,72,72,70,38,39,Organised,68,38,58,Organised,40,27,27.22
10/30/2017,Hungary,72,72,72,71,71,66,Organised,58,62,69,Organised,52,43,27.52
10/30/2017,Peru,71,73,72,69,53,49,Organised,80,46,56,Organised,70,66,25.17
10/30/2017,Northern Ireland,71,68,71,73,53,53,Organised,35,39,65,Organised,39,46,29.04
10/30/2017,Finland,71,71,71,69,49,51,Organised,46,52,68,Organised,30,25,26.22
10/30/2017,Venezuela,71,79,69,68,71,68,Organised,52,62,62,Organised,34,26,23.78
10/30/2017,China PR,70,71,70,69,51,50,Organised,68,54,57,Organised,54,49,28.04
10/30/2017,Cameroon,70,73,72,68,36,28,Organised,54,37,49,Organised,64,60,24.61
10/30/2017,Bulgaria,70,70,70,69,49,50,Organised,41,55,47,Organised,55,44,28.17
10/30/2017,Canada,68,68,69,66,68,71,Organised,70,50,70,Organised,24,29,25.61
10/30/2017,New Zealand,67,68,70,66,69,70,Organised,40,76,69,Organised,80,74,25.39
10/30/2017,Bolivia,66,75,65,65,50,53,Organised,72,46,70,Organised,46,44,26.74
10/30/2017,India,60,63,58,58,50,50,Organised,47,31,37,Organised,31,48,26.04
9/28/2017,Spain,86,84,86,86,32,28,Organised,32,27,20,Free Form,62,75,27.48
9/28/2017,Germany,85,82,85,83,28,34,Organised,40,20,26,Free Form,60,66,25.52
9/28/2017,France,84,84,85,81,35,30,Organised,53,24,35,Organised,47,47,24.87
9/28/2017,Belgium,84,83,84,85,36,36,Organised,66,36,56,Free Form,66,75,26.52
9/28/2017,Brazil,84,85,82,85,36,33,Organised,33,40,42,Organised,73,76,27.35
9/28/2017,Argentina,83,87,81,82,36,40,Organised,36,36,36,Free Form,66,76,28.04
9/28/2017,Italy,83,82,83,83,52,54,Organised,60,42,42,Organised,44,34,27.17
9/28/2017,England,82,84,82,81,49,52,Organised,41,55,49,Organised,55,43,25.7
9/28/2017,Portugal,82,86,82,80,51,50,Organised,58,54,62,Free Form,58,66,27.57
9/28/2017,Netherlands,81,82,81,79,51,51,Organised,48,42,63,Organised,42,46,25.74
9/28/2017,Uruguay,80,85,76,81,51,49,Organised,43,67,61,Organised,67,44,27.39
9/28/2017,Chile,79,79,80,77,40,38,Organised,45,35,45,Organised,55,68,29.78
9/28/2017,Switzerland,78,74,78,76,53,53,Organised,55,59,60,Organised,59,46,26.87
9/28/2017,Mexico,78,79,78,77,53,53,Organised,60,56,70,Organised,60,68,26.3
9/28/2017,Colombia,78,80,78,77,68,66,Organised,45,71,73,Organised,41,48,27.96
9/28/2017,Denmark,78,76,78,77,50,53,Organised,42,68,45,Organised,46,60,26.09
9/28/2017,Poland,78,82,75,77,49,52,Free Form,56,52,34,Free Form,52,46,27.09
9/28/2017,Austria,77,77,78,77,40,39,Organised,40,40,40,Organised,70,66,25.57
9/28/2017,Turkey,77,78,76,79,37,37,Organised,62,32,52,Organised,62,58,26.22
9/28/2017,Cote d'Ivoire,77,79,78,76,70,72,Organised,65,69,79,Organised,61,60,26.35
9/28/2017,United States,76,75,77,74,52,51,Organised,34,70,58,Organised,70,48,27.48
9/28/2017,Sweden,76,77,77,76,53,52,Organised,55,59,54,Organised,55,66,26.61
9/28/2017,Russia,76,77,76,75,50,49,Organised,37,63,46,Organised,63,44,28
9/28/2017,Greece,76,81,75,77,71,67,Organised,41,71,71,Organised,28,25,26.26
9/28/2017,Czech Republic,75,75,75,74,68,71,Organised,41,75,62,Organised,71,75,25.65
9/28/2017,Wales,75,82,73,77,72,68,Organised,49,63,67,Organised,53,44,27.35
9/28/2017,Republic of Ireland,75,76,75,76,53,50,Organised,35,31,67,Organised,55,67,29.65
9/28/2017,Paraguay,74,75,74,73,50,50,Organised,62,36,57,Organised,54,59,27.74
9/28/2017,Slovenia,74,74,75,73,36,37,Organised,46,36,46,Organised,66,74,27.22
9/28/2017,Scotland,74,74,74,73,53,50,Organised,45,49,47,Organised,49,44,28.83
9/28/2017,Ecuador,73,75,75,70,51,53,Organised,78,32,70,Organised,50,58,28.7
9/28/2017,Australia,73,72,73,71,36,36,Organised,46,36,46,Organised,62,58,26.43
9/28/2017,Norway,73,74,72,73,72,70,Organised,55,79,61,Organised,69,46,25.48
9/28/2017,Romania,73,79,72,71,55,50,Organised,65,45,35,Organised,45,40,26.52
9/28/2017,Saudi Arabia,72,73,73,73,69,66,Organised,48,72,73,Organised,42,44,28.13
9/28/2017,Egypt,72,79,71,70,52,49,Organised,64,58,31,Organised,58,44,27.65
9/28/2017,Iceland,72,72,74,69,49,52,Organised,56,70,44,Organised,70,43,27.78
9/28/2017,Venezuela,72,74,71,72,71,68,Organised,52,62,62,Organised,34,26,24.17
9/28/2017,South Africa,72,72,72,70,38,39,Organised,68,38,58,Organised,40,27,27.22
9/28/2017,Hungary,72,72,72,71,71,66,Organised,58,62,69,Organised,52,43,27.52
9/28/2017,Northern Ireland,71,68,73,73,53,53,Organised,35,39,65,Organised,39,46,28.52
9/28/2017,Finland,71,71,72,70,49,51,Organised,46,52,68,Organised,30,25,27.04
9/28/2017,Peru,71,71,72,68,53,49,Organised,80,46,56,Organised,70,66,25.91
9/28/2017,Bulgaria,70,70,70,69,49,50,Organised,41,55,47,Organised,55,44,28.17
9/28/2017,China PR,70,71,70,69,51,50,Organised,68,54,57,Organised,54,49,28.04
9/28/2017,Cameroon,70,73,72,68,36,28,Organised,54,37,49,Organised,64,60,24.61
9/28/2017,Canada,68,68,69,66,68,71,Organised,70,50,70,Organised,24,29,25.61
9/28/2017,New Zealand,67,72,65,65,69,70,Organised,40,76,69,Organised,80,74,25.91
9/28/2017,Bolivia,67,75,67,66,50,53,Organised,72,46,70,Organised,46,44,26.96
9/28/2017,India,60,63,58,58,50,50,Organised,47,31,37,Organised,31,48,26.04
8/28/2017,Spain,86,85,85,86,32,28,Organised,32,27,20,Free Form,62,75,27.39
8/28/2017,Germany,85,82,85,83,28,34,Organised,40,20,26,Free Form,60,66,25.52
8/28/2017,Belgium,84,84,84,85,36,36,Organised,66,36,56,Free Form,60,45,26.7
8/28/2017,Argentina,84,88,81,80,36,40,Organised,36,36,36,Free Form,66,76,27.57
8/28/2017,Brazil,84,86,82,85,36,33,Organised,33,40,42,Organised,73,76,27.35
8/28/2017,France,84,84,85,81,35,30,Organised,53,24,35,Organised,47,47,25.39
8/28/2017,Italy,83,82,84,83,52,54,Organised,60,42,42,Organised,44,34,27.35
8/28/2017,Portugal,83,85,83,82,51,50,Organised,58,54,62,Free Form,58,66,27.74
8/28/2017,England,82,86,82,81,49,52,Organised,41,55,49,Organised,55,43,25.91
8/28/2017,Netherlands,81,82,82,80,51,51,Organised,48,42,63,Organised,42,46,26.3
8/28/2017,Uruguay,80,83,75,81,51,49,Organised,43,67,61,Organised,67,44,28.35
8/28/2017,Mexico,79,79,79,77,53,53,Organised,60,56,70,Organised,60,68,27.65
8/28/2017,Colombia,79,82,78,77,68,66,Organised,45,71,73,Organised,41,48,27.83
8/28/2017,Poland,78,83,77,75,49,52,Free Form,56,52,34,Free Form,52,46,27.74
8/28/2017,Denmark,78,76,78,77,50,53,Organised,42,68,45,Organised,46,60,26
8/28/2017,Turkey,78,78,77,78,37,37,Organised,62,32,52,Organised,62,58,26.26
8/28/2017,Switzerland,78,74,78,76,53,53,Organised,55,59,60,Organised,59,46,26.87
8/28/2017,Cote d'Ivoire,77,77,78,76,70,72,Organised,65,69,79,Organised,61,60,26
8/28/2017,Austria,77,77,78,77,40,39,Organised,40,40,40,Organised,70,66,25.57
8/28/2017,Russia,76,78,76,75,50,49,Organised,37,63,46,Organised,63,44,28
8/28/2017,Greece,76,81,75,77,71,67,Organised,41,71,71,Organised,28,25,26.43
8/28/2017,Sweden,76,77,76,76,53,52,Organised,55,59,54,Organised,55,66,26.61
8/28/2017,Czech Republic,75,75,75,75,68,71,Organised,41,75,62,Organised,71,75,25.87
8/28/2017,Paraguay,75,75,75,73,50,50,Organised,62,36,57,Organised,54,59,28.22
8/28/2017,Wales,75,79,73,77,72,68,Organised,49,63,67,Organised,53,44,27.48
8/28/2017,Republic of Ireland,75,76,75,76,53,50,Organised,35,31,67,Organised,55,67,29.65
8/28/2017,Chile,75,76,75,75,40,38,Organised,45,35,45,Organised,55,68,28.65
8/28/2017,Slovenia,75,75,74,73,36,37,Organised,46,36,46,Organised,66,74,27.13
8/28/2017,United States,75,76,76,74,52,51,Organised,34,70,58,Free Form,56,58,27.48
8/28/2017,Scotland,74,74,75,73,53,50,Organised,45,49,47,Organised,49,44,28.83
8/28/2017,Ecuador,74,74,76,71,51,53,Organised,78,32,70,Organised,50,58,28.52
8/28/2017,Venezuela,73,76,71,72,71,68,Organised,52,62,62,Organised,34,26,24.04
8/28/2017,Australia,73,71,73,72,36,36,Organised,46,36,46,Organised,62,58,26.22
8/28/2017,Romania,73,75,72,71,55,50,Organised,65,45,35,Organised,45,40,26.52
8/28/2017,Norway,73,74,72,73,72,70,Organised,55,79,61,Organised,69,46,25.43
8/28/2017,South Africa,72,71,72,71,38,39,Organised,68,38,58,Organised,40,27,26.3
8/28/2017,Egypt,72,79,71,69,52,49,Organised,64,58,31,Organised,58,44,27.65
8/28/2017,Saudi Arabia,72,73,73,72,69,66,Organised,48,72,73,Organised,42,44,28
8/28/2017,Cameroon,72,73,72,70,36,28,Organised,54,37,49,Organised,64,60,25.3
8/28/2017,Hungary,72,72,72,71,71,66,Organised,58,62,69,Organised,52,43,27.52
8/28/2017,Peru,71,73,72,68,53,49,Organised,80,46,56,Organised,70,66,26.17
8/28/2017,Northern Ireland,71,68,73,72,53,53,Organised,35,39,65,Organised,39,46,28.52
8/28/2017,Finland,71,71,70,70,49,51,Organised,46,52,68,Organised,30,25,26.48
8/28/2017,Iceland,71,77,71,69,49,52,Organised,56,70,44,Organised,70,43,27.91
8/28/2017,Bulgaria,70,70,70,69,49,50,Organised,41,55,47,Organised,55,44,28.17
8/28/2017,China PR,69,71,69,65,51,50,Organised,68,54,57,Organised,54,49,27.74
8/28/2017,Canada,67,68,69,66,68,71,Organised,70,50,70,Organised,24,29,25.61
8/28/2017,New Zealand,67,72,64,65,69,70,Organised,40,76,69,Organised,80,74,25.91
8/28/2017,Bolivia,67,71,67,66,50,53,Organised,72,46,70,Organised,46,44,28.52
8/28/2017,India,60,63,58,58,35,51,Organised,36,53,55,Organised,37,33,26.04
8/31/2017,Spain,85,84,85,85,41,38,Organised,41,38,57,Free Form,45,41,26.39
8/31/2017,Germany,85,82,86,84,63,42,Organised,48,48,63,Organised,58,52,24.65
8/31/2017,Brazil,84,87,82,85,62,48,Organised,42,57,54,Organised,37,61,26.35
8/31/2017,Belgium,84,85,83,84,41,38,Organised,33,36,46,Free Form,56,58,26.09
8/31/2017,Portugal,83,85,82,81,57,34,Organised,52,34,48,Free Form,47,47,26.74
8/31/2017,Argentina,83,87,83,80,32,39,Organised,36,34,68,Free Form,64,60,27.7
8/31/2017,France,83,82,83,81,52,36,Organised,57,49,52,Organised,55,52,24.74
8/31/2017,Italy,83,82,81,85,52,54,Organised,60,42,42,Organised,44,34,26.09
8/31/2017,England,81,82,81,81,54,56,Organised,67,56,51,Organised,47,43,25.22
8/31/2017,Netherlands,81,81,81,80,45,37,Organised,52,55,39,Organised,50,48,25.3
8/31/2017,Uruguay,79,85,76,80,36,55,Organised,34,51,37,Organised,56,44,27.91
8/31/2017,Poland,79,82,77,77,55,35,Free Form,47,36,56,Free Form,56,37,27.09
8/31/2017,Chile,79,79,80,77,64,38,Organised,42,63,64,Organised,65,59,28.87
8/31/2017,Turkey,78,78,79,78,40,50,Organised,45,58,58,Organised,50,45,26.48
8/31/2017,Mexico,78,79,78,74,53,54,Organised,58,68,37,Organised,58,46,27.26
8/31/2017,Denmark,78,76,79,76,55,56,Organised,58,46,50,Organised,55,66,24.83
8/31/2017,Colombia,78,79,79,76,50,49,Organised,50,50,65,Organised,55,45,26.61
8/31/2017,Switzerland,78,74,78,78,62,52,Organised,59,59,43,Organised,45,51,26.13
8/31/2017,Austria,77,78,77,77,61,48,Organised,54,61,66,Organised,63,54,25.61
8/31/2017,Wales,76,76,75,76,60,44,Organised,46,53,40,Organised,53,48,25.87
8/31/2017,Cote d'Ivoire,76,78,78,76,66,49,Organised,73,59,53,Organised,51,55,24.61
8/31/2017,Sweden,76,77,76,76,49,45,Organised,64,43,37,Organised,59,42,25.74
8/31/2017,Greece,76,77,74,78,55,60,Organised,63,60,62,Organised,56,35,25.7
8/31/2017,Russia,76,77,75,75,45,39,Organised,55,60,33,Organised,33,30,27
8/31/2017,Czech Republic,75,73,75,74,47,50,Organised,56,53,52,Organised,44,47,25.3
8/31/2017,Republic of Ireland,75,76,76,76,45,48,Organised,50,40,50,Organised,40,40,28.22
8/31/2017,Paraguay,75,74,75,72,33,52,Organised,32,33,48,Organised,45,33,28.09
8/31/2017,United States,75,75,75,76,51,46,Organised,49,54,36,Free Form,63,54,26.91
8/31/2017,Scotland,74,74,75,71,40,45,Organised,55,40,55,Organised,50,40,27.61
8/31/2017,Slovenia,74,73,76,70,61,53,Organised,67,66,55,Organised,41,50,26.87
8/31/2017,Ecuador,74,74,76,71,50,64,Organised,50,65,50,Organised,45,35,27.48
8/31/2017,Romania,73,74,71,72,55,50,Organised,65,45,35,Organised,45,40,26.52
8/31/2017,Norway,73,72,74,71,63,59,Organised,52,68,61,Organised,47,33,24.91
8/31/2017,Australia,72,71,71,72,34,35,Organised,65,47,35,Organised,69,68,25.61
8/31/2017,Hungary,72,72,73,70,61,53,Organised,62,62,39,Organised,45,47,25.74
8/31/2017,Egypt,72,76,71,69,54,55,Organised,53,46,65,Organised,37,37,26.57
8/31/2017,South Africa,72,70,72,72,39,37,Organised,66,51,57,Organised,45,55,26.83
8/31/2017,Venezuela,72,76,71,71,32,33,Organised,38,32,32,Organised,44,33,23.04
8/31/2017,Finland,71,71,70,70,56,48,Organised,53,47,53,Organised,35,33,25.48
8/31/2017,Northern Ireland,71,69,72,72,57,55,Organised,45,50,62,Organised,50,40,27.52
8/31/2017,Cameroon,71,71,73,71,40,31,Organised,68,58,50,Organised,54,57,24.3
8/31/2017,Peru,70,72,70,68,50,64,Organised,50,65,50,Organised,45,35,24.7
8/31/2017,Bulgaria,70,69,70,69,54,54,Organised,63,62,33,Organised,34,48,26.39
8/31/2017,Canada,68,68,69,65,50,50,Organised,50,35,50,Organised,55,55,25.17
8/31/2017,Bolivia,67,71,67,66,48,62,Organised,32,66,37,Organised,45,34,27.61
8/31/2017,China PR,64,66,64,60,61,48,Organised,53,37,39,Organised,51,49,25.39
8/31/2017,India,60,63,59,58,35,51,Organised,36,53,55,Organised,37,33,24.91
7/31/2017,Spain,85,84,85,85,41,38,Organised,41,38,57,Free Form,45,41,26.39
7/31/2017,Germany,85,82,86,84,63,42,Organised,48,48,63,Organised,58,52,24.65
7/31/2017,Brazil,84,87,82,85,62,48,Organised,42,57,54,Organised,37,61,26.35
7/31/2017,Belgium,84,85,83,84,41,38,Organised,33,36,46,Free Form,56,58,26.09
7/31/2017,Portugal,83,85,82,81,57,34,Organised,52,34,48,Free Form,47,47,26.74
7/31/2017,Argentina,83,87,83,80,32,39,Organised,36,34,68,Free Form,64,60,27.7
7/31/2017,France,83,82,83,81,52,36,Organised,57,49,52,Organised,55,52,24.74
7/31/2017,Italy,83,82,81,85,52,54,Organised,60,42,42,Organised,44,34,26.09
7/31/2017,England,82,85,81,81,54,56,Organised,67,56,51,Organised,47,43,24.91
7/31/2017,Netherlands,81,81,81,80,45,37,Organised,52,55,39,Organised,50,48,25.3
7/31/2017,Uruguay,80,85,76,80,36,55,Organised,34,51,37,Organised,56,44,27.91
7/31/2017,Poland,79,82,77,77,55,35,Free Form,47,36,56,Free Form,56,37,27.09
7/31/2017,Chile,79,79,80,77,64,38,Organised,42,63,64,Organised,65,59,28.87
7/31/2017,Turkey,78,78,79,78,40,50,Organised,45,58,58,Organised,50,45,26.48
7/31/2017,Mexico,78,79,78,74,53,54,Organised,58,68,37,Organised,58,46,27.26
7/31/2017,Denmark,78,76,79,76,55,56,Organised,58,46,50,Organised,55,66,24.83
7/31/2017,Colombia,78,79,79,76,50,49,Organised,50,50,65,Organised,55,45,26.61
7/31/2017,Switzerland,78,74,78,78,62,52,Organised,59,59,43,Organised,45,51,26.13
7/31/2017,Austria,77,78,77,77,61,48,Organised,54,61,66,Organised,63,54,25.61
7/31/2017,Wales,76,76,75,76,60,44,Organised,46,53,40,Organised,53,48,25.87
